wizyta_id,data_wizyty,pracownik_id,rezerwacja_id,kosmetyki_id,sprzet_id,platnosci_id
5355,07-Oct-2020,336,125,281,113,46
5356,01-Oct-2021,359,289,153,16,9
5357,09-Oct-2020,293,925,992,996,324
5358,25-Sep-2018,468,106,781,378,715
5359,28-Jun-2020,650,947,83,491,793
5360,09-Oct-2020,536,117,428,320,142
5361,01-Jun-2018,643,78,887,890,843
5362,14-Jan-2020,384,922,292,832,692
5363,24-Jun-2018,156,736,776,988,129
5364,14-Apr-2021,451,333,830,126,948
5365,21-Dec-2021,232,288,649,551,89
5366,19-Aug-2021,724,50,764,879,287
5367,15-Apr-2022,432,732,709,589,694
5368,04-Oct-2019,808,475,600,82,628
5369,10-Nov-2018,546,914,402,741,187
5370,22-Feb-2018,161,595,916,164,606
5371,07-May-2020,917,856,331,415,821
5372,07-Feb-2019,588,841,905,593,476
5373,13-May-2022,192,300,613,275,54
5374,08-Apr-2021,771,762,752,947,284
5375,01-Apr-2020,850,904,730,750,382
5376,13-Jan-2022,729,579,648,765,134
5377,26-Jan-2018,251,309,548,947,738
5378,01-Sep-2020,369,533,576,889,999
5379,31-Dec-2020,14,633,903,25,35
5380,15-May-2019,506,845,413,98,881
5381,02-Dec-2021,524,237,886,594,651
5382,22-Jul-2021,903,197,933,530,206
5383,22-Aug-2018,637,365,724,19,496
5384,03-Apr-2021,230,72,434,558,41
5385,20-Jun-2020,560,820,833,151,208
5386,22-Aug-2019,864,731,786,408,323
5387,18-Sep-2018,136,250,225,388,121
5388,28-May-2022,993,537,623,508,368
5389,27-Feb-2022,968,829,16,312,129
5390,02-Oct-2020,841,562,41,917,164
5391,13-Dec-2018,992,874,608,529,261
5392,15-Jun-2020,259,768,344,836,134
5393,17-Dec-2018,778,624,351,337,184
5394,22-Nov-2019,2,918,410,620,878
5395,07-Apr-2018,23,465,402,189,893
5396,31-Mar-2021,831,156,651,262,813
5397,17-Jun-2021,642,670,871,703,383
5398,09-Sep-2021,892,187,98,445,780
5399,23-Jan-2022,207,742,582,36,265
5400,02-May-2020,695,425,209,960,52
5401,24-Dec-2019,556,162,470,276,99
5402,20-Sep-2020,941,648,863,177,961
5403,10-Dec-2020,955,205,850,1,494
5404,14-Jul-2020,992,118,185,154,223
5405,28-Apr-2022,162,844,268,230,139
5406,15-Nov-2019,273,218,493,178,526
5407,05-Nov-2020,886,573,468,214,537
5408,09-Aug-2018,680,863,210,793,151
5409,07-Sep-2021,285,17,317,527,10
5410,24-Nov-2018,543,990,759,453,665
5411,14-Oct-2018,479,781,832,817,781
5412,24-Nov-2020,160,106,536,576,731
5413,18-Sep-2020,498,832,68,117,739
5414,02-Dec-2021,713,418,89,291,565
5415,29-Dec-2021,298,845,105,541,956
5416,30-Jun-2018,736,156,904,549,23
5417,02-Apr-2021,356,947,429,516,135
5418,27-Apr-2018,400,202,430,508,707
5419,06-Dec-2021,44,887,678,513,962
5420,04-Aug-2021,196,895,562,223,132
5421,11-Apr-2021,809,551,413,98,468
5422,19-May-2022,530,148,200,786,301
5423,18-Dec-2018,552,850,112,994,267
5424,12-Feb-2020,788,396,468,820,909
5425,18-Dec-2018,202,613,533,786,378
5426,27-May-2019,599,814,293,97,270
5427,19-Jul-2020,936,215,175,151,794
5428,12-Nov-2020,409,726,838,550,442
5429,11-Jul-2020,313,914,629,170,855
5430,08-Jul-2019,67,560,388,987,662
5431,16-Feb-2021,225,604,345,35,691
5432,07-Jan-2018,675,295,662,10,966
5433,04-Feb-2020,450,181,6,539,304
5434,25-Jan-2019,883,979,258,924,363
5435,06-Aug-2018,329,691,661,174,777
5436,03-Jul-2020,287,410,206,86,18
5437,27-Mar-2021,510,577,289,367,275
5438,29-Mar-2020,925,371,548,490,107
5439,20-May-2019,16,608,230,88,165
5440,02-Feb-2020,815,659,857,981,143
5441,03-Apr-2020,779,324,421,491,490
5442,02-Apr-2021,738,278,952,215,157
5443,25-Dec-2020,230,141,697,113,945
5444,18-Sep-2020,256,913,855,276,631
5445,15-Jun-2020,829,221,29,804,813
5446,28-Aug-2020,498,51,654,902,985
5447,09-Sep-2020,81,437,476,952,599
5448,27-Jan-2022,839,275,254,505,90
5449,16-Jul-2019,724,112,5,830,94
5450,05-May-2021,854,225,783,332,572
5451,25-Jan-2021,868,337,246,268,21
5452,09-May-2020,675,752,420,281,453
5453,26-Jan-2019,864,564,943,833,580
5454,17-Apr-2022,709,479,228,257,906
5455,10-Feb-2021,460,35,624,596,480
5456,26-Jun-2019,179,374,147,1000,721
5457,26-Feb-2020,290,462,54,788,723
5458,01-Nov-2018,902,190,366,73,977
5459,27-Apr-2022,337,432,862,619,319
5460,01-Feb-2019,603,209,55,725,716
5461,23-Apr-2021,328,354,216,563,834
5462,10-Mar-2021,807,703,761,603,189
5463,21-Apr-2020,162,640,721,428,311
5464,09-Jul-2019,361,139,364,247,372
5465,31-Jan-2020,853,95,758,503,851
5466,31-Mar-2018,194,552,801,163,413
5467,13-May-2021,677,867,693,569,492
5468,26-Nov-2019,762,857,578,53,710
5469,12-May-2020,833,599,54,729,872
5470,06-Jul-2021,905,246,254,94,272
5471,07-Mar-2020,149,395,335,522,491
5472,20-Aug-2018,529,115,74,800,786
5473,21-Dec-2020,563,396,313,838,776
5474,11-Feb-2018,160,408,704,756,775
5475,07-Jan-2020,537,703,56,235,263
5476,08-Mar-2019,113,365,592,140,426
5477,24-Jun-2021,965,322,898,232,236
5478,08-Sep-2021,468,975,136,671,139
5479,01-Mar-2021,742,43,577,286,572
5480,22-Jul-2021,449,933,709,998,234
5481,18-Aug-2020,21,214,607,284,712
5482,13-May-2018,719,919,473,351,27
5483,17-Dec-2020,568,30,629,567,411
5484,10-Sep-2018,255,499,689,645,941
5485,23-Nov-2020,561,253,769,843,720
5486,08-May-2020,379,56,568,582,903
5487,11-Sep-2018,55,781,750,285,924
5488,08-Mar-2018,175,356,425,445,843
5489,03-May-2020,320,872,136,127,5
5490,11-Feb-2020,715,793,550,283,90
5491,02-Aug-2018,582,631,398,416,414
5492,14-Apr-2018,317,670,180,73,167
5493,26-Oct-2021,27,341,161,914,193
5494,04-Sep-2019,323,779,529,80,603
5495,16-Feb-2022,676,55,614,671,697
5496,06-Jun-2018,546,657,125,626,521
5497,24-Aug-2021,871,203,573,590,164
5498,01-Aug-2019,499,326,784,510,763
5499,10-Oct-2020,690,999,673,15,137
5500,03-Nov-2021,312,709,827,596,837
5501,06-May-2022,432,838,870,532,458
5502,02-May-2018,610,607,507,342,363
5503,10-Apr-2018,551,9,675,387,919
5504,13-May-2021,130,206,454,87,209
5505,16-Jun-2019,861,655,124,512,11
5506,20-Jul-2020,423,184,540,593,291
5507,04-Jul-2019,103,972,213,837,449
5508,14-Dec-2019,902,749,477,60,896
5509,29-Mar-2018,709,277,240,493,407
5510,13-Aug-2020,809,188,613,789,288
5511,29-Nov-2020,812,440,979,698,823
5512,08-Feb-2021,618,762,202,56,761
5513,22-Sep-2018,437,69,353,181,986
5514,31-Oct-2018,550,38,576,832,108
5515,06-Feb-2022,977,545,878,555,692
5516,13-Jun-2018,312,687,654,896,566
5517,16-Oct-2021,218,104,53,564,610
5518,24-Jul-2020,714,315,870,607,940
5519,29-Jul-2020,468,72,244,485,599
5520,21-Sep-2019,906,546,509,303,579
5521,31-Jul-2021,70,186,984,236,972
5522,14-May-2019,171,270,27,473,409
5523,23-Mar-2020,287,94,909,358,765
5524,25-May-2018,140,671,262,495,985
5525,17-Aug-2019,961,153,644,714,651
5526,04-Feb-2019,581,33,270,914,461
5527,18-Jun-2020,159,643,673,581,761
5528,15-May-2019,947,760,759,950,872
5529,06-Nov-2020,852,780,92,964,15
5530,03-Mar-2020,995,554,880,494,396
5531,17-Feb-2018,880,618,721,88,970
5532,22-Feb-2021,673,498,681,947,179
5533,20-Feb-2022,348,689,750,148,76
5534,01-Jun-2018,358,441,193,661,443
5535,09-Nov-2021,474,416,239,428,473
5536,24-Oct-2020,633,578,452,852,117
5537,05-Oct-2019,148,729,226,26,64
5538,28-Mar-2022,629,321,934,416,879
5539,11-Jun-2020,701,226,413,482,818
5540,19-Jun-2020,130,953,480,676,830
5541,29-Apr-2019,127,877,484,792,476
5542,16-Oct-2020,427,881,118,765,711
5543,27-Apr-2018,524,794,877,356,723
5544,09-Apr-2019,220,45,913,869,397
5545,15-Jan-2019,357,308,404,607,543
5546,16-Sep-2019,836,998,135,846,288
5547,16-Nov-2019,401,144,135,602,262
5548,13-Oct-2020,531,122,164,141,182
5549,12-Sep-2018,366,258,895,874,458
5550,28-May-2020,755,345,860,147,156
5551,21-Feb-2021,435,356,79,186,671
5552,01-Dec-2021,160,334,211,554,434
5553,06-Apr-2020,118,930,498,374,109
5554,25-May-2018,710,340,350,607,758
5555,24-Sep-2018,746,14,400,181,63
5556,19-Jan-2020,409,701,391,656,172
5557,24-Sep-2019,571,793,463,102,493
5558,15-Aug-2019,788,325,181,658,669
5559,04-Mar-2020,423,1000,88,438,89
5560,20-Sep-2018,496,444,982,746,992
5561,29-Dec-2019,497,352,61,64,48
5562,20-Jul-2021,336,761,222,178,257
5563,17-Jul-2018,824,399,689,524,92
5564,23-Aug-2021,578,80,778,698,388
5565,18-Jul-2020,369,685,564,296,768
5566,19-Jan-2021,37,362,710,739,140
5567,14-Jun-2018,927,713,278,930,955
5568,12-Jan-2018,275,381,941,973,237
5569,09-Feb-2018,568,819,595,625,198
5570,24-Apr-2018,84,411,325,13,272
5571,10-Jan-2018,838,829,171,94,397
5572,08-Jul-2021,547,604,731,591,161
5573,22-Jan-2018,999,257,849,923,821
5574,10-Mar-2022,772,930,286,145,282
5575,05-Jun-2018,485,714,544,363,809
5576,04-Nov-2019,844,599,5,379,30
5577,01-Apr-2022,750,290,271,629,696
5578,16-Jul-2021,451,228,704,61,616
5579,13-Jun-2020,100,431,679,761,913
5580,01-Aug-2021,225,136,864,314,571
5581,18-Aug-2021,393,101,899,278,232
5582,21-Jan-2022,263,696,568,536,820
5583,24-Dec-2018,573,697,5,4,164
5584,11-Nov-2019,68,199,769,939,826
5585,16-Jul-2018,128,150,964,324,428
5586,05-Sep-2018,608,140,309,57,800
5587,15-Sep-2021,826,848,445,884,486
5588,14-May-2020,489,388,993,497,629
5589,22-Aug-2021,94,17,547,61,927
5590,18-Feb-2018,309,267,566,133,480
5591,31-Oct-2019,894,600,305,508,306
5592,24-Oct-2018,820,948,585,916,160
5593,17-Oct-2021,506,948,345,399,87
5594,31-Jan-2020,427,390,883,551,709
5595,31-May-2018,374,718,842,721,238
5596,09-Jan-2019,251,752,256,716,82
5597,14-Oct-2018,141,983,641,47,620
5598,12-Dec-2018,826,602,199,764,90
5599,11-Mar-2020,257,181,483,684,94
5600,15-Sep-2021,987,810,601,9,694
5601,05-Oct-2020,171,188,616,589,762
5602,23-Mar-2018,284,639,202,284,505
5603,29-Mar-2018,222,268,592,697,357
5604,30-Sep-2021,356,571,352,279,946
5605,17-Nov-2020,394,138,955,576,625
5606,20-Nov-2020,490,194,525,978,689
5607,08-Dec-2020,657,1000,968,42,125
5608,04-May-2020,258,408,242,281,949
5609,25-Oct-2018,440,319,305,188,152
5610,04-Sep-2020,541,549,703,163,433
5611,28-Apr-2020,714,471,958,337,156
5612,05-Apr-2021,359,448,889,446,620
5613,12-Jun-2018,25,317,878,277,232
5614,27-Jan-2019,135,521,979,247,792
5615,02-May-2020,979,898,309,70,129
5616,09-Sep-2018,380,670,103,994,48
5617,11-Oct-2019,211,605,852,292,337
5618,26-Jul-2020,287,782,933,707,691
5619,30-Sep-2019,933,947,544,968,922
5620,11-Apr-2021,44,774,730,309,935
5621,19-Mar-2021,299,105,253,889,960
5622,19-Dec-2020,530,255,402,264,282
5623,25-Mar-2019,602,295,886,112,128
5624,23-Nov-2018,195,666,539,694,763
5625,05-Mar-2020,572,675,336,753,894
5626,17-Feb-2020,415,578,850,407,920
5627,16-Jun-2018,177,541,620,452,894
5628,16-Apr-2020,910,471,681,357,649
5629,09-Jun-2018,453,688,344,105,651
5630,08-Dec-2018,538,360,851,748,763
5631,09-Feb-2022,892,857,996,853,941
5632,28-Apr-2018,214,557,196,91,568
5633,06-Apr-2022,531,138,766,451,521
5634,20-Jan-2022,30,387,946,369,259
5635,24-Dec-2018,347,233,92,509,394
5636,17-Jun-2021,517,438,551,332,352
5637,14-Dec-2021,674,671,172,986,14
5638,01-Feb-2019,271,245,227,37,632
5639,08-Nov-2020,678,137,977,130,393
5640,05-Aug-2019,955,942,434,544,126
5641,28-Jun-2018,50,785,165,308,828
5642,09-Jul-2018,563,487,335,282,936
5643,13-Nov-2021,46,523,771,726,477
5644,01-Apr-2022,662,225,293,248,930
5645,11-Apr-2021,514,709,874,459,134
5646,22-Feb-2020,921,315,68,376,634
5647,14-Feb-2019,908,720,830,485,379
5648,10-Oct-2019,146,543,518,153,430
5649,29-Mar-2020,690,713,514,923,449
5650,04-Jun-2019,87,601,409,87,568
5651,19-Dec-2021,275,838,191,162,839
5652,04-Sep-2021,609,725,330,136,86
5653,13-Mar-2020,318,424,479,853,52
5654,07-Mar-2019,193,661,741,121,167
5655,14-May-2018,816,954,293,695,663
5656,24-Jun-2021,418,785,988,197,806
5657,17-Nov-2021,44,843,545,294,319
5658,06-Jul-2021,356,507,64,882,876
5659,27-Aug-2021,86,770,305,566,275
5660,05-Jul-2018,983,859,755,447,716
5661,02-Jan-2020,53,393,236,461,393
5662,03-Mar-2020,965,383,433,193,687
5663,02-Nov-2018,543,493,450,453,138
5664,30-Mar-2022,869,603,594,548,298
5665,23-Aug-2019,501,474,83,225,357
5666,08-Jun-2021,598,398,919,299,735
5667,25-May-2021,74,795,494,353,152
5668,12-May-2018,866,931,946,334,892
5669,18-Aug-2021,803,697,885,522,37
5670,26-May-2020,24,810,414,375,978
5671,17-Dec-2018,328,899,184,5,688
5672,09-May-2020,297,377,816,686,294
5673,02-Nov-2019,316,623,757,773,643
5674,06-Feb-2020,975,796,902,149,128
5675,01-May-2020,325,895,580,410,585
5676,08-Dec-2020,219,713,627,335,461
5677,27-Oct-2021,829,940,621,562,439
5678,17-Sep-2019,892,136,355,987,814
5679,25-Dec-2020,33,555,923,964,633
5680,16-Aug-2021,35,117,851,596,284
5681,22-May-2021,1,743,815,658,435
5682,17-Nov-2020,164,819,19,561,919
5683,21-Nov-2020,232,226,594,88,105
5684,25-Feb-2020,160,763,440,453,307
5685,17-Mar-2021,13,895,509,813,859
5686,14-Nov-2021,559,494,540,970,404
5687,16-Aug-2020,958,905,742,531,68
5688,02-Apr-2019,364,713,903,424,732
5689,30-Nov-2019,650,845,203,746,933
5690,29-May-2021,567,318,643,737,654
5691,16-Aug-2018,568,540,681,27,92
5692,10-Sep-2018,409,227,166,552,318
5693,12-Aug-2020,426,288,267,20,878
5694,14-May-2022,536,963,374,559,313
5695,03-Dec-2018,170,138,674,613,823
5696,02-Sep-2019,807,849,572,400,817
5697,08-Dec-2018,695,78,368,721,463
5698,30-Mar-2019,646,404,134,17,404
5699,27-Feb-2022,203,504,489,380,283
5700,24-Oct-2020,28,544,502,754,634
5701,10-Jun-2020,625,637,975,965,101
5702,26-Jul-2021,536,72,954,712,511
5703,27-Sep-2018,189,516,405,969,493
5704,12-Jan-2018,713,482,974,944,946
5705,23-Jul-2020,122,855,470,936,213
5706,26-Oct-2019,920,703,458,528,194
5707,19-Mar-2021,390,604,613,954,619
5708,05-Jun-2018,339,814,330,933,557
5709,31-May-2020,506,77,74,766,688
5710,01-Jan-2018,249,617,899,353,889
5711,10-Jan-2021,378,480,286,720,374
5712,06-Jul-2019,131,349,188,666,297
5713,08-Aug-2018,8,615,439,406,996
5714,30-Dec-2020,480,528,985,623,533
5715,13-Aug-2021,808,955,734,930,973
5716,24-Feb-2019,165,548,490,754,469
5717,02-Feb-2021,515,109,857,396,895
5718,16-May-2021,669,509,163,554,272
5719,11-Jun-2018,404,944,729,939,801
5720,12-May-2018,589,785,384,623,295
5721,14-Apr-2019,323,269,319,519,945
5722,27-Oct-2018,999,886,398,187,167
5723,02-Jan-2018,405,384,148,740,960
5724,04-Dec-2020,886,954,77,312,94
5725,18-Jul-2020,853,54,685,670,389
5726,11-Dec-2018,189,270,702,496,712
5727,07-Mar-2019,491,37,881,717,711
5728,21-Sep-2021,706,17,791,322,193
5729,25-Jan-2020,399,532,610,833,198
5730,27-Apr-2022,575,844,560,93,615
5731,17-Sep-2019,539,784,530,47,86
5732,04-May-2019,745,577,162,627,628
5733,30-Sep-2018,712,997,32,719,440
5734,19-Jan-2022,395,649,198,881,390
5735,04-Dec-2020,868,533,345,342,996
5736,08-Oct-2018,294,553,589,705,37
5737,03-Feb-2018,108,917,569,53,593
5738,26-Jan-2018,260,573,569,248,926
5739,21-Aug-2021,141,369,120,234,136
5740,04-Dec-2018,602,932,591,913,908
5741,18-Sep-2021,794,127,926,365,229
5742,22-Mar-2021,949,378,460,11,689
5743,05-May-2021,458,423,445,183,955
5744,25-Mar-2020,282,625,935,690,427
5745,01-Sep-2021,766,513,134,705,546
5746,01-Dec-2020,370,978,451,23,65
5747,29-Jul-2020,45,227,614,889,548
5748,04-Feb-2022,584,434,986,691,946
5749,26-Mar-2018,686,635,312,11,606
5750,26-Dec-2019,444,210,483,677,829
5751,19-Sep-2019,189,572,762,339,828
5752,04-Apr-2019,22,259,845,75,251
5753,15-Nov-2018,239,402,427,973,228
5754,10-May-2021,817,367,594,308,16
5755,13-Apr-2022,550,598,126,62,169
5756,11-Mar-2019,188,980,851,277,437
5757,04-Mar-2019,710,169,673,290,818
5758,25-Jun-2021,620,430,807,452,355
5759,14-Jan-2021,787,917,618,725,486
5760,14-Jul-2020,620,159,554,719,440
5761,06-Jan-2021,418,466,244,339,973
5762,16-Dec-2019,330,567,470,459,180
5763,09-May-2022,204,653,136,973,140
5764,28-Jul-2018,213,290,565,557,654
5765,20-Jul-2019,331,819,379,839,153
5766,05-Oct-2019,769,81,599,423,71
5767,02-Jul-2018,277,983,990,838,166
5768,09-Jan-2021,64,207,285,167,471
5769,16-Sep-2021,530,935,879,619,207
5770,28-Jul-2020,187,357,371,750,72
5771,22-Sep-2020,853,885,552,410,546
5772,18-Oct-2019,482,197,962,836,718
5773,20-Nov-2018,835,146,103,530,307
5774,08-Oct-2019,965,689,98,35,745
5775,13-Oct-2021,743,431,684,868,889
5776,07-Mar-2019,182,465,802,173,436
5777,30-Jun-2018,280,73,40,8,926
5778,26-Jul-2018,95,936,411,504,664
5779,01-Nov-2020,524,350,375,257,224
5780,05-Apr-2021,225,482,739,758,295
5781,30-Sep-2020,429,73,912,668,56
5782,16-Mar-2021,929,93,142,254,637
5783,28-Aug-2018,125,731,667,237,757
5784,26-May-2020,881,812,363,911,969
5785,05-Jul-2019,754,466,205,744,978
5786,07-Feb-2019,469,221,634,947,141
5787,07-Nov-2020,46,216,242,416,595
5788,25-Jun-2019,358,277,271,466,626
5789,08-Apr-2021,985,901,608,666,430
5790,06-Mar-2021,930,890,816,462,525
5791,05-Jan-2018,181,398,690,543,679
5792,29-Apr-2021,663,901,33,381,773
5793,30-Apr-2021,654,601,425,290,50
5794,17-Jan-2020,736,726,195,312,808
5795,26-Sep-2019,27,519,73,514,840
5796,11-Aug-2019,324,211,790,837,473
5797,05-Jun-2020,27,814,566,223,712
5798,10-Jun-2019,293,487,427,790,894
5799,23-Oct-2019,778,146,879,556,950
5800,20-Sep-2018,811,805,122,516,567
5801,02-Dec-2019,766,884,575,176,671
5802,15-Jun-2019,222,872,975,816,625
5803,15-May-2018,676,982,597,106,771
5804,02-Sep-2020,111,67,158,485,263
5805,09-Oct-2018,930,98,612,328,645
5806,17-Jul-2019,410,786,633,558,2
5807,16-Jan-2018,507,748,621,431,268
5808,05-Oct-2018,34,197,98,126,402
5809,09-Nov-2018,951,110,108,545,821
5810,24-Apr-2020,953,624,919,295,298
5811,28-Sep-2021,817,221,90,394,572
5812,20-Jan-2018,90,104,12,962,38
5813,18-Nov-2021,297,405,608,717,703
5814,25-Dec-2021,592,839,983,743,31
5815,06-Apr-2019,242,433,635,465,546
5816,21-Jan-2020,37,495,888,488,463
5817,11-Aug-2018,400,834,27,398,878
5818,29-Apr-2019,517,405,236,198,558
5819,28-Jan-2020,809,573,53,711,409
5820,31-Aug-2018,225,17,552,438,238
5821,14-Sep-2018,903,469,879,363,476
5822,19-Apr-2021,793,136,556,576,84
5823,29-Oct-2019,487,251,343,944,322
5824,20-Jan-2018,643,333,976,536,380
5825,20-Feb-2019,85,460,17,245,66
5826,31-Jan-2020,629,444,416,899,422
5827,23-May-2018,977,138,67,968,983
5828,01-Jan-2018,718,698,227,741,692
5829,23-Jan-2020,588,385,559,979,954
5830,03-Jul-2021,586,518,502,905,691
5831,01-Jan-2021,951,75,802,628,449
5832,26-Jul-2019,851,612,593,118,533
5833,25-May-2022,319,872,533,235,580
5834,29-Jan-2019,470,380,203,398,143
5835,15-Jun-2020,131,176,445,812,786
5836,17-Nov-2020,610,185,212,54,604
5837,24-Jul-2021,530,977,902,525,713
5838,02-Mar-2021,424,667,289,817,303
5839,13-Mar-2020,87,165,201,376,135
5840,07-Jul-2020,701,53,725,385,333
5841,20-Feb-2020,600,782,266,414,911
5842,29-Oct-2020,144,672,415,505,415
5843,21-Nov-2021,454,602,426,921,652
5844,22-Jul-2021,72,557,268,946,485
5845,06-Aug-2019,550,517,526,651,196
5846,17-May-2020,806,152,470,838,577
5847,28-Oct-2019,328,89,894,340,764
5848,17-Jan-2019,912,28,422,49,534
5849,04-Dec-2019,272,240,689,89,398
5850,12-May-2019,594,940,57,747,465
5851,28-Mar-2020,753,591,972,555,93
5852,12-Sep-2018,142,897,136,997,214
5853,16-Nov-2019,248,3,370,978,752
5854,18-Mar-2018,106,822,963,764,839
5855,12-Oct-2019,580,516,583,323,962
5856,11-Aug-2018,293,269,923,288,334
5857,20-Jan-2020,809,672,591,808,890
5858,04-Apr-2019,551,587,457,683,266
5859,14-Jan-2019,195,940,194,411,986
5860,07-Apr-2022,207,16,218,681,315
5861,03-Sep-2021,985,182,889,880,451
5862,26-Jun-2021,376,969,807,102,500
5863,11-Jul-2020,447,466,998,654,135
5864,17-Sep-2019,725,785,849,97,101
5865,08-Mar-2022,688,372,51,166,197
5866,26-Mar-2019,906,743,53,880,54
5867,14-Jan-2019,666,758,966,987,638
5868,18-Mar-2018,512,264,332,569,841
5869,23-Jan-2019,535,126,500,28,334
5870,25-Mar-2019,794,346,92,13,110
5871,20-Jan-2021,881,48,68,166,25
5872,16-Sep-2021,623,120,256,879,490
5873,04-Jul-2021,293,673,375,270,393
5874,16-May-2019,123,81,386,817,507
5875,15-May-2019,274,827,274,810,32
5876,04-Mar-2022,50,569,191,910,53
5877,31-Dec-2020,727,765,620,847,959
5878,31-Mar-2021,347,180,887,299,469
5879,27-Apr-2021,840,898,87,392,595
5880,10-Mar-2022,197,370,383,970,243
5881,13-Mar-2019,122,772,329,684,588
5882,07-Aug-2020,763,999,278,638,685
5883,31-Aug-2020,267,208,556,667,431
5884,05-Mar-2018,894,515,855,507,540
5885,24-Jan-2021,472,596,897,107,989
5886,28-Oct-2020,512,159,475,681,463
5887,14-Feb-2018,298,324,971,40,325
5888,08-Jun-2020,849,455,213,474,315
5889,10-Jul-2019,694,834,921,355,694
5890,06-Oct-2021,990,586,10,436,343
5891,12-Sep-2018,499,50,399,163,186
5892,15-Mar-2020,517,137,441,99,404
5893,11-Sep-2019,125,267,91,246,642
5894,19-Jun-2019,323,977,957,686,863
5895,02-Dec-2020,402,759,32,808,111
5896,18-Oct-2019,400,452,490,878,873
5897,22-Jun-2019,782,909,211,826,834
5898,24-Feb-2020,2,509,317,485,157
5899,18-Mar-2021,150,633,434,177,480
5900,16-Aug-2019,880,506,425,128,651
5901,31-Mar-2020,870,530,99,263,754
5902,27-Mar-2020,159,884,508,454,545
5903,12-Feb-2022,35,845,17,966,929
5904,02-Jan-2021,619,604,430,545,23
5905,30-Nov-2021,355,137,441,571,867
5906,13-Jan-2019,150,206,817,665,251
5907,29-Jun-2020,696,998,180,650,189
5908,01-Sep-2018,336,351,44,935,972
5909,04-Mar-2022,214,423,366,61,668
5910,26-May-2018,143,659,744,266,870
5911,25-Oct-2020,806,615,16,27,940
5912,23-May-2021,514,410,987,603,930
5913,28-Jan-2020,72,846,602,530,800
5914,24-Jul-2019,635,309,444,413,331
5915,17-Feb-2020,830,514,874,591,251
5916,04-Jan-2019,71,666,284,17,256
5917,04-May-2018,37,653,472,201,14
5918,23-May-2018,150,896,147,292,177
5919,21-Mar-2018,743,578,255,541,195
5920,13-Jul-2019,514,472,518,691,906
5921,05-Nov-2020,482,487,448,724,871
5922,05-Nov-2020,167,88,447,990,350
5923,14-Dec-2021,669,978,337,623,541
5924,09-Sep-2021,167,715,485,339,117
5925,29-Oct-2021,338,278,752,164,493
5926,04-Jan-2020,62,348,141,197,443
5927,27-Feb-2019,869,382,311,802,278
5928,10-Oct-2020,36,261,103,696,937
5929,22-Oct-2018,166,172,294,297,816
5930,19-Mar-2022,734,590,684,86,672
5931,21-Jan-2021,418,996,515,353,569
5932,18-Sep-2019,87,316,272,633,393
5933,19-Nov-2019,43,117,613,832,850
5934,23-Mar-2020,294,873,628,427,259
5935,08-Sep-2021,808,693,55,409,427
5936,24-Oct-2018,77,329,648,992,473
5937,03-Mar-2022,187,26,655,99,821
5938,23-May-2018,680,200,429,706,972
5939,29-Apr-2019,43,380,246,637,74
5940,16-Jan-2022,150,571,348,240,154
5941,27-Sep-2021,734,401,971,70,413
5942,25-Apr-2019,650,20,997,853,925
5943,30-Dec-2018,105,174,201,800,561
5944,14-Aug-2019,190,882,499,839,646
5945,15-Apr-2019,555,115,190,868,285
5946,20-Jun-2019,440,635,380,974,48
5947,18-Nov-2018,208,257,944,813,485
5948,13-Jul-2018,986,107,494,34,816
5949,03-Oct-2020,399,118,713,516,494
5950,23-Apr-2021,46,492,844,54,480
5951,25-Mar-2021,34,525,647,408,110
5952,02-Jun-2018,286,478,411,297,561
5953,30-Aug-2019,924,367,281,386,71
5954,26-Jul-2020,626,484,40,760,60
5955,14-Aug-2020,964,65,100,934,104
5956,01-Jan-2019,382,535,15,885,379
5957,19-Aug-2019,427,976,962,615,363
5958,15-Apr-2021,900,198,432,721,690
5959,23-Nov-2021,538,397,236,593,953
5960,17-Nov-2018,653,803,447,861,900
5961,23-Aug-2018,993,5,361,411,783
5962,17-Jul-2019,22,130,846,787,133
5963,03-Jun-2020,723,372,717,138,228
5964,26-Mar-2021,347,909,134,460,77
5965,26-Mar-2022,640,297,445,443,909
5966,14-Jun-2020,251,496,368,843,382
5967,21-Jan-2022,550,605,610,906,516
5968,26-Jan-2020,371,697,293,870,183
5969,20-Nov-2018,295,434,111,784,242
5970,04-Oct-2021,154,195,26,588,688
5971,27-Apr-2022,794,629,585,393,297
5972,22-Mar-2022,643,932,878,265,658
5973,09-Jul-2020,505,525,407,397,37
5974,05-Jun-2021,101,961,551,155,736
5975,29-Jan-2019,882,798,214,29,729
5976,08-Aug-2018,104,550,352,411,312
5977,01-Jun-2018,133,464,587,445,90
5978,11-Mar-2021,705,264,226,993,197
5979,07-Dec-2020,722,150,728,555,531
5980,28-Mar-2021,635,51,794,793,984
5981,29-Mar-2021,160,529,423,333,616
5982,17-Jul-2018,558,213,144,820,632
5983,29-Jan-2020,985,861,399,220,90
5984,04-Aug-2021,55,410,248,386,276
5985,24-May-2021,310,172,359,191,115
5986,25-Jan-2022,27,409,116,288,159
5987,20-Aug-2019,421,181,73,555,378
5988,16-Feb-2022,767,771,645,282,690
5989,17-Nov-2021,802,741,160,175,99
5990,14-Jan-2022,832,528,537,947,735
5991,01-Sep-2021,675,904,577,385,133
5992,14-Jan-2019,903,326,547,1,458
5993,09-May-2020,532,856,880,196,487
